Location,Unit,Disturbance,Transect,Plot,Spcode,Condition,DBH (cm)
Hogsback (Blueberry Mountain),3/1,C,1,5,OSVI,1,4.3
Hogsback (Blueberry Mountain),3/1,C,1,5,BEAL,1,2.2
Hogsback (Blueberry Mountain),3/1,C,1,5,BEAL,1,2.9
Hogsback (Blueberry Mountain),3/1,C,1,55,BEAL,1,4.1
Hogsback (Blueberry Mountain),3/1,C,1,55,BEAL,1,2.2
Hogsback (Blueberry Mountain),3/1,C,1,55,BEAL,1,2.9
Hogsback (Blueberry Mountain),3/1,C,1,55,ACSA,1,2.7
Hogsback (Blueberry Mountain),3/1,C,1,55,BEAL,1,3.7
Hogsback (Blueberry Mountain),3/1,C,1,55,BEAL,1,5.8
Hogsback (Blueberry Mountain),3/1,C,1,55,BEAL,1,2
Hogsback (Blueberry Mountain),3/1,C,1,55,BEAL,1,2.7
Hogsback (Blueberry Mountain),3/1,C,1,55,BEAL,1,2.5
Hogsback (Blueberry Mountain),3/1,C,1,55,BEAL,1,2.5
Hogsback (Blueberry Mountain),3/1,C,1,55,BEAL,1,3.8
Hogsback (Blueberry Mountain),3/1,C,1,55,FAGR,1,2.5
Hogsback (Blueberry Mountain),3/1,C,1,55,FAGR,1,2.3
Hogsback (Blueberry Mountain),3/1,C,1,55,ACPE,1,2.9
Hogsback (Blueberry Mountain),3/1,C,1,55,ACSA,1,34.8
Hogsback (Blueberry Mountain),3/1,C,1,55,BEAL,1,2.5
Hogsback (Blueberry Mountain),3/1,C,1,55,ACSA,1,2.4
Hogsback (Blueberry Mountain),3/1,C,1,55,ACSA,1,3.1
Hogsback (Blueberry Mountain),3/1,C,1,55,ACSA,1,2.3
Hogsback (Blueberry Mountain),3/1,C,1,55,OSVI,1,4.2
Hogsback (Blueberry Mountain),3/1,C,1,75,OSVI,1,6.4
Hogsback (Blueberry Mountain),3/1,C,1,75,ACPE,1,4.5
Hogsback (Blueberry Mountain),3/1,C,1,75,OSVI,1,6.9
Hogsback (Blueberry Mountain),3/1,C,1,75,FAGR,1,3.5
Hogsback (Blueberry Mountain),3/1,C,1,75,ACSA,1,17
Hogsback (Blueberry Mountain),3/1,C,1,75,OSVI,1,8.7
Hogsback (Blueberry Mountain),3/1,C,1,75,OSVI,1,3.3
Hogsback (Blueberry Mountain),3/1,C,1,75,OSVI,1,5.4
Hogsback (Blueberry Mountain),3/1,C,1,75,OSVI,1,3.6
Hogsback (Blueberry Mountain),3/1,C,1,75,OSVI,1,14.5
Hogsback (Blueberry Mountain),3/1,C,1,75,ACSA,1,21.3
Hogsback (Blueberry Mountain),3/1,C,1,75,ACSA,1,45.9
Hogsback (Blueberry Mountain),3/1,C,1,75,OSVI,1,6
Hogsback (Blueberry Mountain),3/1,C,1,75,OSVI,1,7.3
Hogsback (Blueberry Mountain),3/1,C,1,75,OSVI,1,4.5
Hogsback (Blueberry Mountain),3/1,C,1,75,ACSA,1,36.5
Hogsback (Blueberry Mountain),3/1,C,1,75,ACSA,1,17.7
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,2.9
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,3.5
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,2.5
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,2.4
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,2.1
Hogsback (Blueberry Mountain),3/1,C,1,85,ACPE,1,2.1
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,2.2
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,2.1
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,2.9
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,2
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,2.6
Hogsback (Blueberry Mountain),3/1,C,1,85,ACRU,1,42.1
Hogsback (Blueberry Mountain),3/1,C,1,85,FAGR,1,2.3
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,3
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,4.1
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,2.9
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,2.3
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,3.5
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,2.3
Hogsback (Blueberry Mountain),3/1,C,1,85,OSVI,1,2.2
Hogsback (Blueberry Mountain),3/1,C,1,95,BEAL,1,16.1
Hogsback (Blueberry Mountain),3/1,C,1,95,ACSA,1,19.1
Hogsback (Blueberry Mountain),3/1,C,1,95,ACSA,1,2.7
Hogsback (Blueberry Mountain),3/1,C,1,95,FAGR,1,3.6
Hogsback (Blueberry Mountain),3/1,C,1,95,OSVI,1,2.9
Hogsback (Blueberry Mountain),3/1,C,1,95,OSVI,1,3.3
Hogsback (Blueberry Mountain),3/1,C,1,95,OSVI,1,3.3
Hogsback (Blueberry Mountain),3/1,C,1,95,ACPE,1,3.5
Hogsback (Blueberry Mountain),3/1,C,1,95,OSVI,1,2
Hogsback (Blueberry Mountain),3/1,C,1,95,FAGR,1,13.8
Hogsback (Blueberry Mountain),3/1,C,2,15,FAGR,1,9.8
Hogsback (Blueberry Mountain),3/1,C,2,15,ACPE,1,8.6
Hogsback (Blueberry Mountain),3/1,C,2,15,ACPE,1,4.2
Hogsback (Blueberry Mountain),3/1,C,2,15,FAGR,1,26.9
Hogsback (Blueberry Mountain),3/1,C,2,15,ACPE,1,9.3
Hogsback (Blueberry Mountain),3/1,C,2,15,ACPE,1,5.4
Hogsback (Blueberry Mountain),3/1,C,2,15,ACPE,1,9.1
Hogsback (Blueberry Mountain),3/1,C,2,15,ACPE,1,2.4
Hogsback (Blueberry Mountain),3/1,C,2,15,ACPE,1,10.3
Hogsback (Blueberry Mountain),3/1,C,2,15,ACPE,1,4.9
Hogsback (Blueberry Mountain),3/1,C,2,15,PIRU,1,2.1
Hogsback (Blueberry Mountain),3/1,C,2,15,ACPE,1,7.4
Hogsback (Blueberry Mountain),3/1,C,2,15,PIRU,1,3
Hogsback (Blueberry Mountain),3/1,C,2,15,OSVI,1,8.1
Hogsback (Blueberry Mountain),3/1,C,2,15,ACPE,1,4
Hogsback (Blueberry Mountain),3/1,C,2,15,PIRU,1,4.3
Hogsback (Blueberry Mountain),3/1,C,2,15,PIRU,1,7.3
Hogsback (Blueberry Mountain),3/1,C,2,15,ACPE,1,6
Hogsback (Blueberry Mountain),3/1,C,2,25,FAGR,1,2.5
Hogsback (Blueberry Mountain),3/1,C,2,25,ACPE,1,5.4
Hogsback (Blueberry Mountain),3/1,C,2,25,ACPE,1,2.5
Hogsback (Blueberry Mountain),3/1,C,2,25,ACPE,1,5.7
Hogsback (Blueberry Mountain),3/1,C,2,25,ACPE,1,2
Hogsback (Blueberry Mountain),3/1,C,2,25,ACPE,1,5.1
Hogsback (Blueberry Mountain),3/1,C,2,25,ACPE,1,9.9
Hogsback (Blueberry Mountain),3/1,C,2,25,ACPE,1,2
Hogsback (Blueberry Mountain),3/1,C,2,25,ACRU,1,8.6
Hogsback (Blueberry Mountain),3/1,C,2,25,ACRU,1,2.5
Hogsback (Blueberry Mountain),3/1,C,2,25,ACRU,1,3
Hogsback (Blueberry Mountain),3/1,C,2,25,QURU,1,58.9
Hogsback (Blueberry Mountain),3/1,C,2,25,ACPE,1,8.7
Hogsback (Blueberry Mountain),3/1,C,2,25,OSVI,1,2.8
Hogsback (Blueberry Mountain),3/1,C,2,25,OSVI,1,4.3
Hogsback (Blueberry Mountain),3/1,C,2,25,FAGR,1,14.7
Hogsback (Blueberry Mountain),3/1,C,2,25,ACPE,1,3.5
Hogsback (Blueberry Mountain),3/1,C,2,25,ACPE,1,4.2
Hogsback (Blueberry Mountain),3/1,C,2,25,ACPE,1,2.9
Hogsback (Blueberry Mountain),3/1,C,2,25,ACPE,1,5.2
Hogsback (Blueberry Mountain),3/1,C,2,35,ACPE,1,2
Hogsback (Blueberry Mountain),3/1,C,2,35,ACPE,1,4.5
Hogsback (Blueberry Mountain),3/1,C,2,35,BEAL,1,11.2
Hogsback (Blueberry Mountain),3/1,C,2,35,ACRU,1,23.7
Hogsback (Blueberry Mountain),3/1,C,2,35,ACRU,1,20.9
Hogsback (Blueberry Mountain),3/1,C,2,35,FAGR,1,4
Hogsback (Blueberry Mountain),3/1,C,2,35,BEAL,1,2.9
Hogsback (Blueberry Mountain),3/1,C,2,35,ACPE,1,5.4
Hogsback (Blueberry Mountain),3/1,C,2,35,BEAL,1,2
Hogsback (Blueberry Mountain),3/1,C,2,35,ACRU,1,3.6
Hogsback (Blueberry Mountain),3/1,C,2,35,ACRU,1,18
Hogsback (Blueberry Mountain),3/1,C,2,35,ACRU,1,12.2
Hogsback (Blueberry Mountain),3/1,C,2,35,OSVI,1,3
Hogsback (Blueberry Mountain),3/1,C,2,35,OSVI,1,6.9
Hogsback (Blueberry Mountain),3/1,C,2,35,ACPE,1,7.9
Hogsback (Blueberry Mountain),3/1,C,2,35,PIRU,1,6.4
Hogsback (Blueberry Mountain),3/1,C,2,35,ACPE,1,2.1
Hogsback (Blueberry Mountain),3/1,C,2,35,PIRU,1,5.6
Hogsback (Blueberry Mountain),3/1,C,2,35,QURU,1,3.5
Hogsback (Blueberry Mountain),3/1,C,2,45,ACPE,1,3.7
Hogsback (Blueberry Mountain),3/1,C,2,45,OSVI,1,3.7
Hogsback (Blueberry Mountain),3/1,C,2,45,ACPE,1,3.5
Hogsback (Blueberry Mountain),3/1,C,2,45,ACPE,1,9.5
Hogsback (Blueberry Mountain),3/1,C,2,45,OSVI,1,4
Hogsback (Blueberry Mountain),3/1,C,2,45,ACPE,0,3.8
Hogsback (Blueberry Mountain),3/1,C,2,45,ACPE,1,2.6
Hogsback (Blueberry Mountain),3/1,C,2,45,ACPE,1,2.5
Hogsback (Blueberry Mountain),3/1,C,2,45,ACPE,0,5.4
Hogsback (Blueberry Mountain),3/1,C,2,45,ACPE,1,6.5
Hogsback (Blueberry Mountain),3/1,C,2,45,ACPE,1,4.6
Hogsback (Blueberry Mountain),3/1,C,2,45,ACPE,0,5
Hogsback (Blueberry Mountain),3/1,C,2,45,FAGR,1,6
Hogsback (Blueberry Mountain),3/1,C,2,45,FAGR,1,19.9
Hogsback (Blueberry Mountain),3/1,C,2,45,ACPE,1,3.6
Hogsback (Blueberry Mountain),3/1,C,2,5,TSCA,1,3.3
Hogsback (Blueberry Mountain),3/1,C,2,5,FAGR,1,4.2
Hogsback (Blueberry Mountain),3/1,C,2,5,ACPE,1,4.5
Hogsback (Blueberry Mountain),3/1,C,2,5,ACPE,1,8.6
Hogsback (Blueberry Mountain),3/1,C,2,5,FAGR,1,9.3
Hogsback (Blueberry Mountain),3/1,C,2,5,FAGR,1,5
Hogsback (Blueberry Mountain),3/1,C,2,5,ACPE,1,4.6
Hogsback (Blueberry Mountain),3/1,C,2,5,ACPE,1,4.5
Hogsback (Blueberry Mountain),3/1,C,2,5,ACPE,1,3.3
Hogsback (Blueberry Mountain),3/1,C,2,5,ACPE,1,4.3
Hogsback (Blueberry Mountain),3/1,C,2,5,TSCA,1,2.8
Hogsback (Blueberry Mountain),3/1,C,2,55,FAGR,1,2.7
Hogsback (Blueberry Mountain),3/1,C,2,55,ACPE,1,3.1
Hogsback (Blueberry Mountain),3/1,C,2,55,ACPE,1,6.6
Hogsback (Blueberry Mountain),3/1,C,2,55,ACPE,1,11.2
Hogsback (Blueberry Mountain),3/1,C,2,55,OSVI,1,12.7
Hogsback (Blueberry Mountain),3/1,C,2,55,ACPE,1,2.4
Hogsback (Blueberry Mountain),3/1,C,2,55,ACPE,1,2
Hogsback (Blueberry Mountain),3/1,C,2,55,ACPE,0,7.4
Hogsback (Blueberry Mountain),3/1,C,2,65,OSVI,1,2.1
Hogsback (Blueberry Mountain),3/1,C,2,65,OSVI,1,2.6
Hogsback (Blueberry Mountain),3/1,C,2,65,OSVI,1,2
Hogsback (Blueberry Mountain),3/1,C,2,65,QURU,1,50.5
Hogsback (Blueberry Mountain),3/1,C,2,65,OSVI,1,2.4
Hogsback (Blueberry Mountain),3/1,C,2,65,OSVI,1,5.3
Hogsback (Blueberry Mountain),3/1,C,2,65,ACPE,1,2
Hogsback (Blueberry Mountain),3/1,C,2,75,ACPE,1,2.5
Hogsback (Blueberry Mountain),3/1,C,2,75,ACPE,1,2
Hogsback (Blueberry Mountain),3/1,C,2,75,QURU,1,53.6
Hogsback (Blueberry Mountain),3/1,C,2,75,OSVI,1,2.7
Hogsback (Blueberry Mountain),3/1,C,2,75,ACPE,1,2.6
Hogsback (Blueberry Mountain),3/1,C,2,75,ACPE,1,5.2
Hogsback (Blueberry Mountain),3/1,C,2,75,ACPE,1,2
Hogsback (Blueberry Mountain),3/1,C,2,75,ACPE,1,2.2
Hogsback (Blueberry Mountain),3/1,C,2,75,ACPE,1,2.3
Hogsback (Blueberry Mountain),3/1,C,2,75,ACPE,1,3.2
Hogsback (Blueberry Mountain),3/1,C,2,75,ACPE,1,2.8
Hogsback (Blueberry Mountain),3/1,C,2,75,ACPE,1,2
Hogsback (Blueberry Mountain),3/1,C,2,75,FAGR,1,2.5
Hogsback (Blueberry Mountain),3/1,C,2,75,ACPE,1,2
Hogsback (Blueberry Mountain),3/1,C,2,75,ACPE,1,2.4
Hogsback (Blueberry Mountain),3/1,C,2,75,OSVI,1,2
Hogsback (Blueberry Mountain),3/1,C,2,85,OSVI,1,5.1
Hogsback (Blueberry Mountain),3/1,C,2,85,ACPE,1,2.3
Hogsback (Blueberry Mountain),3/1,C,2,85,ACPE,1,2.1
Hogsback (Blueberry Mountain),3/1,C,2,85,OSVI,1,5.3
Hogsback (Blueberry Mountain),3/1,C,2,85,ACPE,1,2.9
Hogsback (Blueberry Mountain),3/1,C,2,85,ACPE,1,2
Hogsback (Blueberry Mountain),3/1,C,2,85,ACPE,1,4.7
Hogsback (Blueberry Mountain),3/1,C,2,85,OSVI,1,4.5
Hogsback (Blueberry Mountain),3/1,C,2,85,OSVI,1,2.4
Hogsback (Blueberry Mountain),3/1,C,2,85,ACPE,1,3
Hogsback (Blueberry Mountain),3/1,C,2,85,ACSA,1,17.7
Hogsback (Blueberry Mountain),3/1,C,2,85,OSVI,1,4.8
Hogsback (Blueberry Mountain),3/1,C,2,85,ACPE,1,5
Hogsback (Blueberry Mountain),3/1,C,2,85,FAGR,1,2.5
Hogsback (Blueberry Mountain),3/1,C,2,85,OSVI,1,4.5
Hogsback (Blueberry Mountain),3/1,C,2,85,OSVI,1,4.2
Hogsback (Blueberry Mountain),3/1,C,2,85,ACSA,1,15
Hogsback (Blueberry Mountain),3/1,C,2,85,OSVI,1,6.9
Hogsback (Blueberry Mountain),3/1,C,2,85,ACPE,1,4.4
Hogsback (Blueberry Mountain),3/1,C,2,85,OSVI,1,8
Hogsback (Blueberry Mountain),3/1,C,2,85,ACPE,1,2.8
Hogsback (Blueberry Mountain),3/1,C,2,85,ACPE,1,2.3
Hogsback (Blueberry Mountain),3/1,C,2,85,ACPE,1,3.5
Hogsback (Blueberry Mountain),3/1,C,2,85,OSVI,1,2.3
Hogsback (Blueberry Mountain),3/1,C,2,85,ACPE,1,5.7
Hogsback (Blueberry Mountain),3/1,C,2,85,QURU,1,58.5
Hogsback (Blueberry Mountain),3/1,C,2,95,OSVI,1,2.8
Hogsback (Blueberry Mountain),3/1,C,2,95,FRAM,1,2.2
Hogsback (Blueberry Mountain),3/1,C,2,95,OSVI,1,2.1
Hogsback (Blueberry Mountain),3/1,C,2,95,OSVI,1,9.4
Hogsback (Blueberry Mountain),3/1,C,2,95,OSVI,1,2.1
Hogsback (Blueberry Mountain),3/1,C,2,95,ACPE,1,8.3
Hogsback (Blueberry Mountain),3/1,C,2,95,OSVI,1,2.5
Hogsback (Blueberry Mountain),3/1,C,2,95,OSVI,1,8
Hogsback (Blueberry Mountain),3/1,C,2,95,OSVI,1,3.2
Hogsback (Blueberry Mountain),3/1,C,2,95,QURU,1,68.6
Hogsback (Blueberry Mountain),3/1,C,2,95,OSVI,1,5.4
Hogsback (Blueberry Mountain),3/1,C,2,95,OSVI,1,2.9
Hogsback (Blueberry Mountain),3/1,C,2,95,OSVI,1,2.8
Hogsback (Blueberry Mountain),3/1,C,2,95,OSVI,1,7.3
Hogsback (Blueberry Mountain),3/1,C,2,95,FAGR,1,12.8
Hogsback (Blueberry Mountain),3/1,C,2,95,OSVI,1,7.8
Hogsback (Blueberry Mountain),3/1,C,2,95,OSVI,1,9.1
Hogsback (Blueberry Mountain),3/1,C,2,95,OSVI,1,7.8
Hogsback (Blueberry Mountain),3/1,C,3,15,FAGR,1,7.9
Hogsback (Blueberry Mountain),3/1,C,3,15,FAGR,0,31.2
Hogsback (Blueberry Mountain),3/1,C,3,15,FAGR,1,13.4
Hogsback (Blueberry Mountain),3/1,C,3,15,ACRU,1,25.2
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,7.9
Hogsback (Blueberry Mountain),3/1,C,3,15,ACPE,1,4
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,3.4
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,7.3
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,3
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,9.7
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,6.3
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,5
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,4.9
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,8.7
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,5.5
Hogsback (Blueberry Mountain),3/1,C,3,15,BEAL,0,2.9
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,8.8
Hogsback (Blueberry Mountain),3/1,C,3,15,QURU,1,80.1
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,2.9
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,4
Hogsback (Blueberry Mountain),3/1,C,3,15,ACPE,1,6.7
Hogsback (Blueberry Mountain),3/1,C,3,15,ACPE,1,8.3
Hogsback (Blueberry Mountain),3/1,C,3,15,FAGR,1,2.6
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,6.3
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,3.8
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,3.3
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,4.2
Hogsback (Blueberry Mountain),3/1,C,3,15,FAGR,1,2.9
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,4.9
Hogsback (Blueberry Mountain),3/1,C,3,15,OSVI,1,4.6
Hogsback (Blueberry Mountain),3/1,C,3,25,FAGR,1,8.2
Hogsback (Blueberry Mountain),3/1,C,3,25,FAGR,0,5.4
Hogsback (Blueberry Mountain),3/1,C,3,25,FAGR,1,8.5
Hogsback (Blueberry Mountain),3/1,C,3,25,OSVI,1,2.9
Hogsback (Blueberry Mountain),3/1,C,3,25,FAGR,1,8.6
Hogsback (Blueberry Mountain),3/1,C,3,25,FAGR,1,18
Hogsback (Blueberry Mountain),3/1,C,3,25,OSVI,1,4.5
Hogsback (Blueberry Mountain),3/1,C,3,25,FAGR,1,3.3
Hogsback (Blueberry Mountain),3/1,C,3,25,FAGR,1,5.6
Hogsback (Blueberry Mountain),3/1,C,3,25,OSVI,1,3.1
Hogsback (Blueberry Mountain),3/1,C,3,25,OSVI,1,4.5
Hogsback (Blueberry Mountain),3/1,C,3,25,OSVI,1,2.5
Hogsback (Blueberry Mountain),3/1,C,3,25,FAGR,1,2.5
Hogsback (Blueberry Mountain),3/1,C,3,25,FAGR,1,3.5
Hogsback (Blueberry Mountain),3/1,C,3,35,ACSA,1,59.5
Hogsback (Blueberry Mountain),3/1,C,3,35,OSVI,1,16.6
Hogsback (Blueberry Mountain),3/1,C,3,35,OSVI,1,3
Hogsback (Blueberry Mountain),3/1,C,3,35,FAGR,1,4.4
Hogsback (Blueberry Mountain),3/1,C,3,35,OSVI,1,3
Hogsback (Blueberry Mountain),3/1,C,3,35,FAGR,1,4
Hogsback (Blueberry Mountain),3/1,C,3,35,ACSA,1,16.3
Hogsback (Blueberry Mountain),3/1,C,3,35,OSVI,1,7.3
Hogsback (Blueberry Mountain),3/1,C,3,35,OSVI,1,2.6
Hogsback (Blueberry Mountain),3/1,C,3,35,FAGR,1,3.7
Hogsback (Blueberry Mountain),3/1,C,3,35,FAGR,1,3.9
Hogsback (Blueberry Mountain),3/1,C,3,35,OSVI,1,8.1
Hogsback (Blueberry Mountain),3/1,C,3,35,ACPE,1,2.7
Hogsback (Blueberry Mountain),3/1,C,3,35,OSVI,1,6
Hogsback (Blueberry Mountain),3/1,C,3,35,ACPE,1,3.5
Hogsback (Blueberry Mountain),3/1,C,3,45,BEAL,1,10
Hogsback (Blueberry Mountain),3/1,C,3,45,ACPE,1,9.4
Hogsback (Blueberry Mountain),3/1,C,3,45,ACSP,0,5.1
Hogsback (Blueberry Mountain),3/1,C,3,45,ACSP,0,5.1
Hogsback (Blueberry Mountain),3/1,C,3,45,ACSP,0,2.3
Hogsback (Blueberry Mountain),3/1,C,3,45,ACSP,0,4.5
Hogsback (Blueberry Mountain),3/1,C,3,45,ACSP,0,3.2
Hogsback (Blueberry Mountain),3/1,C,3,45,BEAL,1,4.1
Hogsback (Blueberry Mountain),3/1,C,3,45,ACPE,1,9.8
Hogsback (Blueberry Mountain),3/1,C,3,5,FAGR,0,47.9
Hogsback (Blueberry Mountain),3/1,C,3,5,FAGR,1,3.1
Hogsback (Blueberry Mountain),3/1,C,3,5,ACPE,1,6.3
Hogsback (Blueberry Mountain),3/1,C,3,5,OSVI,1,5.6
Hogsback (Blueberry Mountain),3/1,C,3,5,OSVI,1,4.6
Hogsback (Blueberry Mountain),3/1,C,3,5,FAGR,1,2.9
Hogsback (Blueberry Mountain),3/1,C,3,5,FAGR,1,2
Hogsback (Blueberry Mountain),3/1,C,3,5,FAGR,1,9.3
Hogsback (Blueberry Mountain),3/1,C,3,5,FAGR,1,2.3
Hogsback (Blueberry Mountain),3/1,C,3,5,FAGR,1,2
Hogsback (Blueberry Mountain),3/1,C,3,5,FAGR,1,4.5
Hogsback (Blueberry Mountain),3/1,C,3,5,FAGR,1,2.1
Hogsback (Blueberry Mountain),3/1,C,3,5,FAGR,1,9.9
Hogsback (Blueberry Mountain),3/1,C,3,5,FAGR,1,7
Hogsback (Blueberry Mountain),3/1,C,3,5,FAGR,1,9.2
Hogsback (Blueberry Mountain),3/1,C,3,5,FAGR,1,6.9
Hogsback (Blueberry Mountain),3/1,C,3,55,OSVI,1,6.9
Hogsback (Blueberry Mountain),3/1,C,3,55,ACPE,1,10.6
Hogsback (Blueberry Mountain),3/1,C,3,55,ACPE,1,9.1
Hogsback (Blueberry Mountain),3/1,C,3,55,QURU,1,51.8
Hogsback (Blueberry Mountain),3/1,C,3,55,QURU,1,55.1
Hogsback (Blueberry Mountain),3/1,C,3,55,ACPE,1,7.4
Hogsback (Blueberry Mountain),3/1,C,3,55,ACPE,1,7.4
Hogsback (Blueberry Mountain),3/1,C,3,55,BEAL,1,23.9
Hogsback (Blueberry Mountain),3/1,C,3,65,FAGR,0,24.4
Hogsback (Blueberry Mountain),3/1,C,3,65,POGR,1,45.6
Hogsback (Blueberry Mountain),3/1,C,3,65,PIRU,1,17.2
Hogsback (Blueberry Mountain),3/1,C,3,65,ACRU,0,47.8
Hogsback (Blueberry Mountain),3/1,C,3,65,FAGR,1,4.5
Hogsback (Blueberry Mountain),3/1,C,3,65,OSVI,1,2.5
Hogsback (Blueberry Mountain),3/1,C,3,65,ACSA,1,23.2
Hogsback (Blueberry Mountain),3/1,C,3,65,FAGR,1,3.5
Hogsback (Blueberry Mountain),3/1,C,3,75,ACPE,1,4.8
Hogsback (Blueberry Mountain),3/1,C,3,75,ACPE,1,5.5
Hogsback (Blueberry Mountain),3/1,C,3,75,ACPE,1,2.7
Hogsback (Blueberry Mountain),3/1,C,3,75,BEAL,1,5.5
Hogsback (Blueberry Mountain),3/1,C,3,75,FAGR,1,8.9
Hogsback (Blueberry Mountain),3/1,C,3,75,BEAL,1,18
Hogsback (Blueberry Mountain),3/1,C,3,75,FAGR,1,5.3
Hogsback (Blueberry Mountain),3/1,C,3,75,QURU,1,32.2
Hogsback (Blueberry Mountain),3/1,C,3,75,FAGR,1,2.9
Hogsback (Blueberry Mountain),3/1,C,3,75,FAGR,1,3
Hogsback (Blueberry Mountain),3/1,C,3,85,FAGR,0,6.7
Hogsback (Blueberry Mountain),3/1,C,3,85,FAGR,1,7.2
Hogsback (Blueberry Mountain),3/1,C,3,85,FAGR,1,6.3
Hogsback (Blueberry Mountain),3/1,C,3,85,FAGR,1,7.7
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,7.4
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,4.2
Hogsback (Blueberry Mountain),3/1,C,3,95,PIRU,1,34.7
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,5.7
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,7.3
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,3.1
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,7.5
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,7.7
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,5.8
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,3.3
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,6
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,2.5
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,3.1
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,0,3.2
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,6.2
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,2.4
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,7
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,31.2
Hogsback (Blueberry Mountain),3/1,C,3,95,FAGR,1,4.7
Hogsback (Blueberry Mountain),3/1,C,3,95,TSCA,0,7.8
Stevens Brook (Plummers Ledge),3/16,B,1,105,QURU,1,35.7
Stevens Brook (Plummers Ledge),3/16,B,1,115,QURU,1,32.8
Stevens Brook (Plummers Ledge),3/16,B,1,125,PIST,1,62.7
Stevens Brook (Plummers Ledge),3/16,B,1,125,ACSA,1,15.7
Stevens Brook (Plummers Ledge),3/16,B,1,135,PIST,1,44.8
Stevens Brook (Plummers Ledge),3/16,B,1,145,ACSA,1,20.2
Stevens Brook (Plummers Ledge),3/16,B,1,145,ACRU,1,12.9
Stevens Brook (Plummers Ledge),3/16,B,1,145,TSCA,1,52.8
Stevens Brook (Plummers Ledge),3/16,B,1,15,FAGR,1,33.9
Stevens Brook (Plummers Ledge),3/16,B,1,15,TSCA,1,19.3
Stevens Brook (Plummers Ledge),3/16,B,1,155,PIST,1,78.2
Stevens Brook (Plummers Ledge),3/16,B,1,155,QURU,1,76.8
Stevens Brook (Plummers Ledge),3/16,B,1,155,BEAL,1,19.2
Stevens Brook (Plummers Ledge),3/16,B,1,155,TSCA,1,12.5
Stevens Brook (Plummers Ledge),3/16,B,1,155,ACRU,1,13.1
Stevens Brook (Plummers Ledge),3/16,B,1,155,PIST,0,5.6
Stevens Brook (Plummers Ledge),3/16,B,1,165,QURU,1,35.4
Stevens Brook (Plummers Ledge),3/16,B,1,165,ACRU,1,31.9
